iE,itp,content
50,74,0.000000000000e+00
50,75,0.000000000000e+00
50,76,0.000000000000e+00
50,77,0.000000000000e+00
50,78,0.000000000000e+00
50,79,0.000000000000e+00
50,80,0.000000000000e+00
51,1,0.000000000000e+00
51,2,0.000000000000e+00
51,3,0.000000000000e+00
51,4,0.000000000000e+00
51,5,0.000000000000e+00
51,6,0.000000000000e+00
51,7,0.000000000000e+00
51,8,0.000000000000e+00
51,9,0.000000000000e+00
51,10,0.000000000000e+00
51,11,0.000000000000e+00
51,12,2.000000000000e+00
51,13,1.000000000000e+00
51,14,0.000000000000e+00
51,15,0.000000000000e+00
51,16,0.000000000000e+00
51,17,1.000000000000e+00
51,18,1.300000000000e+01
51,19,8.200000000000e+01
51,20,4.070000000000e+02
51,21,1.023000000000e+03
51,22,1.430000000000e+03
51,23,1.545000000000e+03
51,24,1.491000000000e+03
51,25,1.441000000000e+03
51,26,1.474000000000e+03
51,27,1.531000000000e+03
51,28,1.451000000000e+03
51,29,1.449000000000e+03
51,30,1.429000000000e+03
51,31,1.413000000000e+03
51,32,1.457000000000e+03
51,33,1.473000000000e+03
51,34,1.449000000000e+03
51,35,1.439000000000e+03
51,36,1.389000000000e+03
51,37,1.435000000000e+03
51,38,1.389000000000e+03
51,39,1.404000000000e+03
51,40,1.411000000000e+03
51,41,1.423000000000e+03
51,42,1.388000000000e+03
51,43,1.444000000000e+03
51,44,1.409000000000e+03
51,45,1.399000000000e+03
51,46,1.405000000000e+03
51,47,1.394000000000e+03
51,48,1.432000000000e+03
51,49,1.385000000000e+03
51,50,1.382000000000e+03
51,51,1.415000000000e+03
51,52,1.319000000000e+03
51,53,1.360000000000e+03
51,54,1.272000000000e+03
51,55,1.310000000000e+03
51,56,1.292000000000e+03
51,57,1.357000000000e+03
51,58,1.360000000000e+03
51,59,1.279000000000e+03
51,60,1.343000000000e+03
51,61,1.377000000000e+03
51,62,1.245000000000e+03
51,63,1.259000000000e+03
51,64,1.160000000000e+03
51,65,1.112000000000e+03
51,66,9.510000000000e+02
51,67,8.500000000000e+02
51,68,6.330000000000e+02
51,69,4.190000000000e+02
51,70,1.890000000000e+02
51,71,7.000000000000e+01
51,72,6.000000000000e+00
51,73,0.000000000000e+00
51,74,0.000000000000e+00
51,75,0.000000000000e+00
51,76,0.000000000000e+00
51,77,0.000000000000e+00
51,78,0.000000000000e+00
51,79,0.000000000000e+00
51,80,0.000000000000e+00
52,1,0.000000000000e+00
52,2,0.000000000000e+00
52,3,0.000000000000e+00
52,4,0.000000000000e+00
52,5,0.000000000000e+00
52,6,0.000000000000e+00
52,7,1.000000000000e+00
52,8,0.000000000000e+00
52,9,0.000000000000e+00
52,10,1.000000000000e+00
52,11,1.000000000000e+00
52,12,1.000000000000e+00
52,13,1.000000000000e+00
52,14,0.000000000000e+00
52,15,1.000000000000e+00
52,16,0.000000000000e+00
52,17,0.000000000000e+00
52,18,1.000000000000e+00
52,19,1.000000000000e+01
52,20,4.600000000000e+01
52,21,2.540000000000e+02
52,22,7.260000000000e+02
52,23,1.298000000000e+03
52,24,1.508000000000e+03
52,25,1.444000000000e+03
52,26,1.427000000000e+03
52,27,1.466000000000e+03
52,28,1.408000000000e+03
52,29,1.435000000000e+03
52,30,1.487000000000e+03
52,31,1.465000000000e+03
52,32,1.478000000000e+03
52,33,1.394000000000e+03
52,34,1.431000000000e+03
52,35,1.395000000000e+03
52,36,1.431000000000e+03
52,37,1.382000000000e+03
52,38,1.417000000000e+03
52,39,1.335000000000e+03
52,40,1.383000000000e+03
52,41,1.426000000000e+03
52,42,1.432000000000e+03
52,43,1.329000000000e+03
52,44,1.321000000000e+03
52,45,1.449000000000e+03
52,46,1.397000000000e+03
52,47,1.313000000000e+03
52,48,1.307000000000e+03
52,49,1.395000000000e+03
52,50,1.429000000000e+03
52,51,1.335000000000e+03
52,52,1.363000000000e+03
52,53,1.342000000000e+03
52,54,1.362000000000e+03
52,55,1.329000000000e+03
52,56,1.327000000000e+03
52,57,1.300000000000e+03
52,58,1.278000000000e+03
52,59,1.351000000000e+03
52,60,1.301000000000e+03
52,61,1.242000000000e+03
52,62,1.280000000000e+03
52,63,1.231000000000e+03
52,64,1.161000000000e+03
52,65,1.075000000000e+03
52,66,9.250000000000e+02
52,67,8.300000000000e+02
52,68,6.700000000000e+02
52,69,4.650000000000e+02
52,70,2.520000000000e+02
52,71,9.200000000000e+01
52,72,9.000000000000e+00
52,73,0.000000000000e+00
52,74,0.000000000000e+00
52,75,0.000000000000e+00
52,76,0.000000000000e+00
52,77,0.000000000000e+00
52,78,0.000000000000e+00
52,79,0.000000000000e+00
52,80,0.000000000000e+00
53,1,0.000000000000e+00
53,2,0.000000000000e+00
53,3,0.000000000000e+00
53,4,0.000000000000e+00
53,5,0.000000000000e+00
53,6,0.000000000000e+00
53,7,0.000000000000e+00
53,8,0.000000000000e+00
53,9,0.000000000000e+00
53,10,0.000000000000e+00
53,11,0.000000000000e+00
53,12,1.000000000000e+00
53,13,0.000000000000e+00
53,14,0.000000000000e+00
53,15,0.000000000000e+00
53,16,0.000000000000e+00
53,17,2.000000000000e+00
53,18,0.000000000000e+00
53,19,1.000000000000e+00
53,20,2.000000000000e+00
53,21,1.900000000000e+01
53,22,1.390000000000e+02
53,23,5.200000000000e+02
53,24,1.073000000000e+03
53,25,1.389000000000e+03
53,26,1.413000000000e+03
53,27,1.395000000000e+03
53,28,1.437000000000e+03
53,29,1.430000000000e+03
53,30,1.462000000000e+03
53,31,1.407000000000e+03
53,32,1.352000000000e+03
53,33,1.449000000000e+03
53,34,1.373000000000e+03
53,35,1.370000000000e+03
53,36,1.372000000000e+03
53,37,1.385000000000e+03
53,38,1.339000000000e+03
53,39,1.306000000000e+03
53,40,1.384000000000e+03
53,41,1.294000000000e+03
53,42,1.330000000000e+03
53,43,1.371000000000e+03
53,44,1.342000000000e+03
53,45,1.332000000000e+03
53,46,1.311000000000e+03
53,47,1.276000000000e+03
53,48,1.351000000000e+03
53,49,1.366000000000e+03
53,50,1.317000000000e+03
53,51,1.292000000000e+03
53,52,1.296000000000e+03
53,53,1.317000000000e+03
53,54,1.303000000000e+03
53,55,1.246000000000e+03
53,56,1.328000000000e+03
53,57,1.268000000000e+03
53,58,1.227000000000e+03
53,59,1.283000000000e+03
53,60,1.262000000000e+03
53,61,1.215000000000e+03
53,62,1.163000000000e+03
53,63,1.205000000000e+03
53,64,1.143000000000e+03
53,65,1.093000000000e+03
53,66,1.024000000000e+03
53,67,8.300000000000e+02
53,68,6.750000000000e+02
53,69,4.480000000000e+02
53,70,2.320000000000e+02
53,71,9.200000000000e+01
53,72,1.600000000000e+01
53,73,0.000000000000e+00
53,74,0.000000000000e+00
53,75,0.000000000000e+00
53,76,0.000000000000e+00
53,77,0.000000000000e+00
53,78,0.000000000000e+00
53,79,0.000000000000e+00
53,80,0.000000000000e+00
54,1,0.000000000000e+00
54,2,0.000000000000e+00
54,3,0.000000000000e+00
54,4,0.000000000000e+00
54,5,0.000000000000e+00
54,6,0.000000000000e+00
54,7,0.000000000000e+00
54,8,1.000000000000e+00
54,9,0.000000000000e+00
54,10,0.000000000000e+00
54,11,1.000000000000e+00
54,12,2.000000000000e+00
54,13,0.000000000000e+00
54,14,1.000000000000e+00
54,15,0.000000000000e+00
54,16,0.000000000000e+00
54,17,1.000000000000e+00
54,18,0.000000000000e+00
54,19,1.000000000000e+00
54,20,0.000000000000e+00
54,21,2.000000000000e+00
54,22,1.100000000000e+01
54,23,8.400000000000e+01
54,24,3.150000000000e+02
54,25,7.540000000000e+02
54,26,1.288000000000e+03
54,27,1.323000000000e+03
54,28,1.414000000000e+03
54,29,1.389000000000e+03
54,30,1.387000000000e+03
54,31,1.407000000000e+03
54,32,1.408000000000e+03
54,33,1.304000000000e+03
54,34,1.384000000000e+03
54,35,1.350000000000e+03
54,36,1.301000000000e+03
54,37,1.377000000000e+03
54,38,1.291000000000e+03
54,39,1.299000000000e+03
54,40,1.256000000000e+03
54,41,1.330000000000e+03
54,42,1.354000000000e+03
54,43,1.267000000000e+03
54,44,1.280000000000e+03
54,45,1.327000000000e+03
54,46,1.346000000000e+03
54,47,1.310000000000e+03
54,48,1.249000000000e+03
54,49,1.332000000000e+03
54,50,1.285000000000e+03
54,51,1.253000000000e+03
54,52,1.305000000000e+03
54,53,1.247000000000e+03
54,54,1.252000000000e+03
54,55,1.242000000000e+03
54,56,1.255000000000e+03
54,57,1.221000000000e+03
54,58,1.238000000000e+03
54,59,1.231000000000e+03
54,60,1.216000000000e+03
54,61,1.200000000000e+03
54,62,1.203000000000e+03
54,63,1.136000000000e+03
54,64,1.123000000000e+03
54,65,1.113000000000e+03
54,66,8.970000000000e+02
54,67,8.410000000000e+02
54,68,6.620000000000e+02
54,69,4.790000000000e+02
54,70,3.110000000000e+02
54,71,1.070000000000e+02
54,72,1.700000000000e+01
54,73,0.000000000000e+00
54,74,0.000000000000e+00
54,75,0.000000000000e+00
54,76,0.000000000000e+00
54,77,0.000000000000e+00
54,78,0.000000000000e+00
54,79,0.000000000000e+00
54,80,0.000000000000e+00
55,1,0.000000000000e+00
55,2,0.000000000000e+00
55,3,0.000000000000e+00
55,4,0.000000000000e+00
55,5,0.000000000000e+00
55,6,0.000000000000e+00
55,7,0.000000000000e+00
55,8,1.000000000000e+00
55,9,1.000000000000e+00
55,10,0.000000000000e+00
55,11,0.000000000000e+00
55,12,0.000000000000e+00
55,13,1.000000000000e+00
55,14,0.000000000000e+00
55,15,0.000000000000e+00
55,16,1.000000000000e+00
55,17,0.000000000000e+00
55,18,0.000000000000e+00
55,19,0.000000000000e+00
55,20,0.000000000000e+00
55,21,0.000000000000e+00
55,22,0.000000000000e+00
55,23,6.000000000000e+00
55,24,4.100000000000e+01
55,25,1.760000000000e+02
55,26,5.380000000000e+02
55,27,9.750000000000e+02
55,28,1.313000000000e+03
55,29,1.320000000000e+03
55,30,1.327000000000e+03
55,31,1.307000000000e+03
55,32,1.264000000000e+03
55,33,1.333000000000e+03
55,34,1.280000000000e+03
55,35,1.298000000000e+03
55,36,1.280000000000e+03
55,37,1.238000000000e+03
55,38,1.322000000000e+03
55,39,1.317000000000e+03
55,40,1.250000000000e+03
55,41,1.355000000000e+03
55,42,1.266000000000e+03
55,43,1.221000000000e+03
55,44,1.251000000000e+03
55,45,1.196000000000e+03
55,46,1.289000000000e+03
55,47,1.210000000000e+03
55,48,1.295000000000e+03
55,49,1.277000000000e+03
55,50,1.213000000000e+03
55,51,1.196000000000e+03
55,52,1.183000000000e+03
55,53,1.249000000000e+03
55,54,1.177000000000e+03
55,55,1.161000000000e+03
55,56,1.219000000000e+03
55,57,1.232000000000e+03
55,58,1.222000000000e+03
55,59,1.220000000000e+03
55,60,1.143000000000e+03
55,61,1.136000000000e+03
55,62,1.127000000000e+03
55,63,1.103000000000e+03
55,64,1.102000000000e+03
55,65,1.077000000000e+03
55,66,9.110000000000e+02
55,67,8.740000000000e+02
55,68,6.900000000000e+02
55,69,5.390000000000e+02
55,70,2.930000000000e+02
55,71,1.540000000000e+02
55,72,2.700000000000e+01
55,73,2.000000000000e+00
55,74,0.000000000000e+00
55,75,0.000000000000e+00
55,76,0.000000000000e+00
55,77,0.000000000000e+00
55,78,0.000000000000e+00
55,79,0.000000000000e+00
55,80,0.000000000000e+00
56,1,0.000000000000e+00
56,2,0.000000000000e+00
56,3,0.000000000000e+00
56,4,0.000000000000e+00
56,5,0.000000000000e+00
56,6,0.000000000000e+00
56,7,0.000000000000e+00
56,8,0.000000000000e+00
56,9,0.000000000000e+00
56,10,1.000000000000e+00
56,11,2.000000000000e+00
56,12,0.000000000000e+00
56,13,0.000000000000e+00
56,14,0.000000000000e+00
56,15,0.000000000000e+00
56,16,1.000000000000e+00
56,17,0.000000000000e+00
56,18,1.000000000000e+00
56,19,0.000000000000e+00
56,20,0.000000000000e+00
56,21,0.000000000000e+00
56,22,0.000000000000e+00
56,23,0.000000000000e+00
56,24,3.000000000000e+00
56,25,2.300000000000e+01
56,26,7.600000000000e+01
56,27,3.180000000000e+02
56,28,6.430000000000e+02
56,29,1.074000000000e+03
56,30,1.259000000000e+03
56,31,1.284000000000e+03
56,32,1.299000000000e+03
56,33,1.289000000000e+03
56,34,1.261000000000e+03
56,35,1.230000000000e+03
56,36,1.230000000000e+03
56,37,1.272000000000e+03
56,38,1.322000000000e+03
56,39,1.231000000000e+03
56,40,1.232000000000e+03
56,41,1.169000000000e+03
56,42,1.231000000000e+03
56,43,1.202000000000e+03
56,44,1.258000000000e+03
56,45,1.212000000000e+03
56,46,1.205000000000e+03
56,47,1.173000000000e+03
56,48,1.222000000000e+03
56,49,1.182000000000e+03
56,50,1.222000000000e+03
56,51,1.134000000000e+03
56,52,1.174000000000e+03
56,53,1.212000000000e+03
56,54,1.214000000000e+03
56,55,1.197000000000e+03
56,56,1.114000000000e+03
56,57,1.195000000000e+03
56,58,1.110000000000e+03
56,59,1.116000000000e+03
56,60,1.187000000000e+03
56,61,1.175000000000e+03
56,62,1.123000000000e+03
56,63,1.094000000000e+03
56,64,1.069000000000e+03
56,65,1.008000000000e+03
56,66,9.260000000000e+02
56,67,8.240000000000e+02
56,68,6.640000000000e+02
56,69,5.180000000000e+02
56,70,3.220000000000e+02
56,71,1.640000000000e+02
56,72,2.800000000000e+01
56,73,2.000000000000e+00
56,74,0.000000000000e+00
56,75,0.000000000000e+00
56,76,0.000000000000e+00
56,77,0.000000000000e+00
56,78,0.000000000000e+00
56,79,0.000000000000e+00
56,80,0.000000000000e+00
57,1,0.000000000000e+00
57,2,0.000000000000e+00
57,3,0.000000000000e+00
57,4,0.000000000000e+00
57,5,0.000000000000e+00
57,6,0.000000000000e+00
57,7,0.000000000000e+00
57,8,0.000000000000e+00
57,9,0.000000000000e+00
57,10,0.000000000000e+00
57,11,0.000000000000e+00
57,12,0.000000000000e+00
57,13,0.000000000000e+00
57,14,0.000000000000e+00
57,15,0.000000000000e+00
57,16,0.000000000000e+00
57,17,1.000000000000e+00
57,18,0.000000000000e+00
57,19,1.000000000000e+00
57,20,0.000000000000e+00
57,21,0.000000000000e+00
57,22,0.000000000000e+00
57,23,1.000000000000e+00
57,24,0.000000000000e+00
57,25,3.000000000000e+00
57,26,9.000000000000e+00
57,27,4.000000000000e+01
57,28,1.850000000000e+02
57,29,4.280000000000e+02
57,30,7.690000000000e+02
57,31,1.148000000000e+03
57,32,1.170000000000e+03
57,33,1.152000000000e+03
57,34,1.233000000000e+03
57,35,1.264000000000e+03
57,36,1.266000000000e+03
57,37,1.235000000000e+03
57,38,1.255000000000e+03
57,39,1.221000000000e+03
57,40,1.213000000000e+03
57,41,1.202000000000e+03
57,42,1.218000000000e+03
57,43,1.147000000000e+03
57,44,1.208000000000e+03
57,45,1.164000000000e+03
57,46,1.205000000000e+03
57,47,1.193000000000e+03
57,48,1.195000000000e+03
57,49,1.192000000000e+03
57,50,1.184000000000e+03
57,51,1.122000000000e+03
57,52,1.163000000000e+03
57,53,1.136000000000e+03
57,54,1.150000000000e+03
57,55,1.120000000000e+03
57,56,1.145000000000e+03
57,57,1.126000000000e+03
57,58,1.115000000000e+03
57,59,1.150000000000e+03
57,60,1.068000000000e+03
57,61,1.073000000000e+03
57,62,1.063000000000e+03
57,63,1.034000000000e+03
57,64,1.004000000000e+03
57,65,9.490000000000e+02
57,66,9.180000000000e+02
57,67,8.110000000000e+02
57,68,6.510000000000e+02
57,69,5.170000000000e+02
57,70,3.540000000000e+02
57,71,1.830000000000e+02
57,72,4.900000000000e+01
57,73,6.000000000000e+00
57,74,0.000000000000e+00
57,75,0.000000000000e+00
57,76,0.000000000000e+00
57,77,0.000000000000e+00
57,78,0.000000000000e+00
57,79,0.000000000000e+00
57,80,0.000000000000e+00
58,1,0.000000000000e+00
58,2,0.000000000000e+00
58,3,0.000000000000e+00
58,4,0.000000000000e+00
58,5,0.000000000000e+00
58,6,0.000000000000e+00
58,7,0.000000000000e+00
58,8,0.000000000000e+00
58,9,0.000000000000e+00
58,10,1.000000000000e+00
58,11,1.000000000000e+00
58,12,0.000000000000e+00
58,13,0.000000000000e+00
58,14,0.000000000000e+00
58,15,1.000000000000e+00
58,16,0.000000000000e+00
58,17,0.000000000000e+00
58,18,1.000000000000e+00
58,19,1.000000000000e+00
58,20,0.000000000000e+00
58,21,0.000000000000e+00
58,22,0.000000000000e+00
58,23,0.000000000000e+00
58,24,0.000000000000e+00
58,25,0.000000000000e+00
58,26,0.000000000000e+00
58,27,4.000000000000e+00
58,28,3.300000000000e+01
58,29,9.500000000000e+01
58,30,2.330000000000e+02
58,31,5.260000000000e+02
58,32,9.160000000000e+02
58,33,1.133000000000e+03
58,34,1.225000000000e+03
58,35,1.222000000000e+03
58,36,1.126000000000e+03
58,37,1.171000000000e+03
58,38,1.120000000000e+03
58,39,1.156000000000e+03
58,40,1.224000000000e+03
58,41,1.142000000000e+03
58,42,1.172000000000e+03
58,43,1.172000000000e+03
58,44,1.136000000000e+03
58,45,1.183000000000e+03
58,46,1.119000000000e+03
58,47,1.138000000000e+03
58,48,1.148000000000e+03
58,49,1.058000000000e+03
58,50,1.143000000000e+03
58,51,1.026000000000e+03
58,52,1.130000000000e+03
58,53,1.104000000000e+03
58,54,1.107000000000e+03
58,55,1.106000000000e+03
58,56,1.085000000000e+03
58,57,9.950000000000e+02
58,58,1.056000000000e+03
58,59,1.070000000000e+03
58,60,1.071000000000e+03
58,61,1.023000000000e+03
58,62,1.078000000000e+03
58,63,1.056000000000e+03
58,64,1.054000000000e+03
58,65,9.850000000000e+02
58,66,8.750000000000e+02
58,67,7.800000000000e+02
58,68,6.690000000000e+02
58,69,4.860000000000e+02
58,70,3.510000000000e+02
58,71,1.920000000000e+02
58,72,7.400000000000e+01
58,73,4.000000000000e+00
58,74,0.000000000000e+00
58,75,0.000000000000e+00
58,76,0.000000000000e+00
58,77,0.000000000000e+00
58,78,0.000000000000e+00
58,79,0.000000000000e+00
58,80,0.000000000000e+00
59,1,0.000000000000e+00
59,2,0.000000000000e+00
59,3,0.000000000000e+00
59,4,0.000000000000e+00
59,5,0.000000000000e+00
59,6,0.000000000000e+00
59,7,0.000000000000e+00
59,8,0.000000000000e+00
59,9,0.000000000000e+00
59,10,0.000000000000e+00
59,11,0.000000000000e+00
59,12,0.000000000000e+00
59,13,0.000000000000e+00
59,14,0.000000000000e+00
59,15,0.000000000000e+00
59,16,0.000000000000e+00
59,17,0.000000000000e+00
59,18,0.000000000000e+00
59,19,0.000000000000e+00
59,20,0.000000000000e+00
59,21,0.000000000000e+00
59,22,0.000000000000e+00
59,23,0.000000000000e+00
59,24,0.000000000000e+00
59,25,0.000000000000e+00
59,26,0.000000000000e+00
59,27,0.000000000000e+00
59,28,2.000000000000e+00
59,29,1.100000000000e+01
59,30,4.700000000000e+01
59,31,1.290000000000e+02
59,32,3.390000000000e+02
59,33,6.550000000000e+02
59,34,8.940000000000e+02
59,35,1.176000000000e+03
59,36,1.170000000000e+03
59,37,1.210000000000e+03
59,38,1.114000000000e+03
59,39,1.131000000000e+03
59,40,1.115000000000e+03
59,41,1.103000000000e+03
59,42,1.044000000000e+03
59,43,1.125000000000e+03
59,44,1.114000000000e+03
59,45,1.067000000000e+03
59,46,1.081000000000e+03
59,47,1.030000000000e+03
59,48,1.136000000000e+03
59,49,1.049000000000e+03
59,50,1.074000000000e+03
59,51,1.128000000000e+03
59,52,1.072000000000e+03
59,53,1.036000000000e+03
59,54,1.078000000000e+03
59,55,1.043000000000e+03
59,56,1.100000000000e+03
59,57,1.056000000000e+03
59,58,9.930000000000e+02
59,59,1.030000000000e+03
59,60,1.037000000000e+03
59,61,1.017000000000e+03
59,62,1.031000000000e+03
59,63,9.570000000000e+02
59,64,9.720000000000e+02
59,65,9.360000000000e+02
59,66,8.020000000000e+02
59,67,7.620000000000e+02
59,68,6.720000000000e+02
59,69,4.940000000000e+02
59,70,3.610000000000e+02
59,71,2.300000000000e+02
59,72,8.100000000000e+01
59,73,9.000000000000e+00
59,74,0.000000000000e+00
59,75,0.000000000000e+00
59,76,0.000000000000e+00
59,77,0.000000000000e+00
59,78,0.000000000000e+00
59,79,0.000000000000e+00
59,80,0.000000000000e+00
60,1,0.000000000000e+00
60,2,0.000000000000e+00
60,3,0.000000000000e+00
60,4,0.000000000000e+00
60,5,0.000000000000e+00
60,6,1.000000000000e+00
60,7,0.000000000000e+00
60,8,0.000000000000e+00
60,9,0.000000000000e+00
60,10,2.000000000000e+00
60,11,1.000000000000e+00
60,12,1.000000000000e+00
60,13,0.000000000000e+00
60,14,0.000000000000e+00
60,15,0.000000000000e+00
60,16,1.000000000000e+00
60,17,0.000000000000e+00
60,18,0.000000000000e+00
60,19,0.000000000000e+00
60,20,0.000000000000e+00
60,21,0.000000000000e+00
60,22,0.000000000000e+00
60,23,0.000000000000e+00
60,24,0.000000000000e+00
60,25,0.000000000000e+00
60,26,0.000000000000e+00
60,27,0.000000000000e+00
60,28,0.000000000000e+00
60,29,0.000000000000e+00
60,30,4.000000000000e+00
60,31,1.500000000000e+01
60,32,6.400000000000e+01
60,33,1.810000000000e+02
60,34,3.770000000000e+02
60,35,7.040000000000e+02
60,36,9.820000000000e+02
60,37,1.107000000000e+03
60,38,1.077000000000e+03
60,39,1.007000000000e+03
60,40,1.075000000000e+03
60,41,1.079000000000e+03
60,42,1.099000000000e+03
60,43,1.033000000000e+03
60,44,1.082000000000e+03
60,45,1.101000000000e+03
60,46,1.057000000000e+03
60,47,1.107000000000e+03
60,48,1.061000000000e+03
60,49,9.980000000000e+02
60,50,1.043000000000e+03
60,51,1.017000000000e+03
60,52,1.019000000000e+03
60,53,9.840000000000e+02
60,54,1.016000000000e+03
60,55,1.035000000000e+03
60,56,9.900000000000e+02
60,57,1.038000000000e+03
60,58,1.015000000000e+03
60,59,9.940000000000e+02
60,60,1.020000000000e+03
60,61,9.570000000000e+02
60,62,9.500000000000e+02
60,63,9.590000000000e+02
60,64,8.870000000000e+02
60,65,8.880000000000e+02
60,66,8.490000000000e+02
60,67,7.360000000000e+02
60,68,6.610000000000e+02
60,69,5.250000000000e+02
60,70,3.550000000000e+02
60,71,2.210000000000e+02
60,72,7.900000000000e+01
60,73,1.200000000000e+01
60,74,0.000000000000e+00
60,75,0.000000000000e+00
60,76,0.000000000000e+00
60,77,0.000000000000e+00
60,78,0.000000000000e+00
60,79,0.000000000000e+00
60,80,0.000000000000e+00
61,1,0.000000000000e+00
61,2,0.000000000000e+00
61,3,0.000000000000e+00
61,4,0.000000000000e+00
61,5,0.000000000000e+00
61,6,0.000000000000e+00
61,7,0.000000000000e+00
61,8,1.000000000000e+00
61,9,0.000000000000e+00
61,10,0.000000000000e+00
61,11,0.000000000000e+00
61,12,0.000000000000e+00
61,13,2.000000000000e+00
61,14,0.000000000000e+00
61,15,0.000000000000e+00
61,16,0.000000000000e+00
61,17,0.000000000000e+00
61,18,1.000000000000e+00
61,19,0.000000000000e+00
61,20,0.000000000000e+00
61,21,0.000000000000e+00
61,22,0.000000000000e+00
61,23,0.000000000000e+00
61,24,0.000000000000e+00
61,25,0.000000000000e+00
61,26,1.000000000000e+00
61,27,0.000000000000e+00
61,28,0.000000000000e+00
61,29,0.000000000000e+00
61,30,0.000000000000e+00
61,31,2.000000000000e+00
61,32,7.000000000000e+00
61,33,3.400000000000e+01
61,34,8.800000000000e+01
61,35,2.400000000000e+02
61,36,4.110000000000e+02
61,37,7.410000000000e+02
61,38,1.004000000000e+03
61,39,1.040000000000e+03
61,40,1.030000000000e+03
61,41,1.024000000000e+03
61,42,1.061000000000e+03
61,43,1.053000000000e+03
61,44,1.009000000000e+03
61,45,1.016000000000e+03
61,46,1.015000000000e+03
61,47,9.850000000000e+02
61,48,1.009000000000e+03
61,49,9.730000000000e+02
61,50,1.077000000000e+03
61,51,1.030000000000e+03
61,52,9.800000000000e+02
61,53,1.005000000000e+03
61,54,9.730000000000e+02
61,55,8.970000000000e+02
61,56,9.220000000000e+02
61,57,9.040000000000e+02
61,58,9.440000000000e+02
61,59,9.200000000000e+02
61,60,9.340000000000e+02
61,61,8.960000000000e+02
61,62,9.260000000000e+02
61,63,9.360000000000e+02
61,64,9.260000000000e+02
61,65,8.300000000000e+02
61,66,8.090000000000e+02
61,67,6.940000000000e+02
61,68,6.120000000000e+02
61,69,5.360000000000e+02
61,70,4.110000000000e+02
61,71,2.120000000000e+02
61,72,1.000000000000e+02
61,73,1.700000000000e+01
61,74,0.000000000000e+00
61,75,0.000000000000e+00
61,76,0.000000000000e+00
61,77,0.000000000000e+00
61,78,0.000000000000e+00
61,79,0.000000000000e+00
61,80,0.000000000000e+00
62,1,0.000000000000e+00
62,2,0.000000000000e+00
62,3,0.000000000000e+00
62,4,1.000000000000e+00
62,5,0.000000000000e+00
62,6,0.000000000000e+00
62,7,0.000000000000e+00
62,8,0.000000000000e+00
62,9,0.000000000000e+00
62,10,0.000000000000e+00
62,11,1.000000000000e+00
62,12,0.000000000000e+00
62,13,0.000000000000e+00
62,14,0.000000000000e+00
62,15,0.000000000000e+00
62,16,0.000000000000e+00
62,17,0.000000000000e+00
62,18,0.000000000000e+00
62,19,0.000000000000e+00
62,20,0.000000000000e+00
62,21,0.000000000000e+00
62,22,0.000000000000e+00
62,23,0.000000000000e+00
62,24,0.000000000000e+00
62,25,0.000000000000e+00
62,26,0.000000000000e+00
62,27,0.000000000000e+00
62,28,0.000000000000e+00
62,29,0.000000000000e+00
62,30,0.000000000000e+00
62,31,0.000000000000e+00
62,32,1.000000000000e+00
62,33,3.000000000000e+00
62,34,1.100000000000e+01
62,35,3.500000000000e+01
62,36,1.170000000000e+02
62,37,2.540000000000e+02
62,38,4.750000000000e+02
62,39,7.400000000000e+02
62,40,9.280000000000e+02
62,41,1.031000000000e+03
62,42,1.038000000000e+03
62,43,9.580000000000e+02
62,44,9.600000000000e+02
62,45,9.870000000000e+02
62,46,9.000000000000e+02
62,47,1.012000000000e+03
62,48,1.025000000000e+03
62,49,9.650000000000e+02
62,50,9.510000000000e+02
62,51,9.140000000000e+02
62,52,1.031000000000e+03
62,53,9.090000000000e+02
62,54,9.890000000000e+02
62,55,9.070000000000e+02
62,56,9.110000000000e+02
62,57,9.440000000000e+02
62,58,9.310000000000e+02
62,59,9.440000000000e+02
62,60,9.230000000000e+02
62,61,8.670000000000e+02
62,62,8.670000000000e+02
62,63,8.540000000000e+02
62,64,8.200000000000e+02
62,65,8.390000000000e+02
62,66,8.170000000000e+02
62,67,7.380000000000e+02
62,68,5.890000000000e+02
62,69,4.680000000000e+02
62,70,3.700000000000e+02
62,71,2.350000000000e+02
62,72,1.080000000000e+02
62,73,2.000000000000e+01
62,74,3.000000000000e+00
62,75,0.000000000000e+00
62,76,0.000000000000e+00
62,77,0.000000000000e+00
62,78,0.000000000000e+00
62,79,0.000000000000e+00
62,80,0.000000000000e+00
63,1,0.000000000000e+00
63,2,0.000000000000e+00
63,3,0.000000000000e+00
63,4,0.000000000000e+00
63,5,0.000000000000e+00
63,6,0.000000000000e+00
63,7,0.000000000000e+00
63,8,0.000000000000e+00
63,9,1.000000000000e+00
63,10,0.000000000000e+00
63,11,0.000000000000e+00
63,12,2.000000000000e+00
63,13,1.000000000000e+00
63,14,1.000000000000e+00
63,15,0.000000000000e+00
63,16,0.000000000000e+00
63,17,0.000000000000e+00
63,18,0.000000000000e+00
63,19,0.000000000000e+00
63,20,0.000000000000e+00
63,21,0.000000000000e+00
63,22,0.000000000000e+00
63,23,0.000000000000e+00
63,24,0.000000000000e+00
63,25,0.000000000000e+00
63,26,1.000000000000e+00
63,27,0.000000000000e+00
63,28,0.000000000000e+00
63,29,0.000000000000e+00
63,30,0.000000000000e+00
63,31,0.000000000000e+00
63,32,0.000000000000e+00
